citation_id,source_paragraph,retrieved_paper,retrieved_chunk,retrieved_contexts,relevant,citation_text,reasoning
40,"logits z ∈ R|C|, where |C| denotes the number of target class in the dataset. During the training phase, these vectors are used to compute the loss and update the parameter of the model after passing through a normalisation function. For the typical one-hot encoding representation of the label, the standard cross-entropy is used to compute the loss, as defined in the following equation: |C| LCE = − yi · log(ˆyi) i=1 ˆy = softmax(z) exp(zi) ˆyi = Pdim(z) exp(zj) (1) (2) (3) where y and ˆy are the true label vector and the prediction probability distribution, respectively. The prediction proba- bility ˆy is obtained from Eq 2, where each of the element in ˆy is computed using Eq 3.",Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages,"|C| is the number of target class, and |M| is the number of samples c belonging to class c with M ∈ M.","["". |M| λbal = (8) c |C|·|M | c (cid:18)|M |(cid:19)−1 λinv = c (9) c |M| where |M| is number of samples in the dataset, |C| is the number of target class, and |M | is the number of samples c belongingtoclasscwithM ∈M. In the Multitask-101 schema, the first vector element c Asanalternativewaytodealwiththeimbalanceproblem, functions the same as in the Multitask-101 schema. The we replace the cross-entropy with the focal loss to force main difference lies in the second to the fourth elements"", "". This result highlights the advantage of decreasing values of training loss (t-lss) and validation Indo-BiEnt in providing more consistent and balanced loss (v-lss), indicating better generalization and reduced classificationacrossallinferencecategories. overfittingasthetrainingdatavolumeincreases"", "". MACHINE LEARNING PARAMETERS Evaluatioin metrics ML models Parameters Models MSE RMSE MAE max_depth: 10, min_samples_split: 2, RF SARIMAX 639714.51 799.82 650.35 n_estimator: 50 RF 1384875.01 1176.80 958.96 learning_rate: 0.05, max_depth: 3, XGBoost XGBoost 1389609.34 1178.81 961.11 n_estimators: 100 GBM 1406810.24 1186.09 971.82 learning_rate: 0.2, max_depth: 3, n_estimators: LightGBM LSTM 16816.55 129.67 103.94 100 Authorized licensed use limited to: Institut Teknologi Sepuluh Nopember"", "". ABSTRACT Inrecentyears,deeplearninghasfoundwidespreadapplicationsintaskssuchassegmentation and classification. Fine-tuning hyperparameters is crucial to improve performance, with the learning rate being a key parameter. Various methods, including adaptive learning rates, learning rate scheduling, and cyclical learning rates, have been used to optimize learning rates. Cyclical learning rates offer significant benefits with minimal computational cost, as seen in previous research"", "". 1 Aligning to the multitask learning paradigm, the target yˆ = (13) label representation is no longer one-hot encoding. Instead, i 1+exp(−α i ) 105368 VOLUME13,2025""]",True,"The number of target classes |C| is crucial for loss computation in models, as it directly influences the representation of labels and the calculation of loss metrics (Referensi 1).","The retrieved reference discusses the number of target classes |C|, which is directly relevant to the source paragraph's focus on the computation of loss using class labels."
41,"study, one of the artefacts of drone devices, the flight log message, is used as the source of the evidence to perform multiclass anomaly severity detection. These human-readable messages, such as ‘‘Aircraft Core Board Overheated’’ and ‘‘Compass error, calibration required’’, can be found in most DJI-make flight logs in three columns: warning, tip, and message. Originally, the flight log was in encrypted.CSV files . Thus, the drone phantom help2 is needed to decrypt the flight log files and then extract the contents. The 2 FIGURE 6. Proposed vector representation of the label based on the dataset characteristics. is computed based on the frequency distribution of the class in the dataset. In this study, three class weights are explored and used",Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages,"Human-readable log messages can be found in the flight log, which is highly relevant to various incident cases, as shown in Fig 3. Not only is it highly relevant, but it is also highly prioritized evidence in diverse investigation cases.","["". Inspired by the study, anomalous events on drone objective[33].Anotheralternativetoleveragethepre-trained flight logs can be detected by analysing log messages and model is fine-tuning the models using prompts [34]. With identifying suspect key phrases closely related to drone onlyafewtrainingdata,themodelcancapturethesemantics incident scenarios. Therefore, the region of interest in this of the input logs and detect anomalous log sequences well"", "". DigitalObjectIdentifier10.1109/ACCESS.2025.3580056 Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages SWARDIANTARASILALAHI 1,(GraduateStudentMember,IEEE), TOHARIAHMAD 1,(Member,IEEE),HUDANSTUDIAWAN 1,(Member,IEEE), EIRINIANTHI 2,ANDLOWRIWILLIAMS 2 1DepartmentofInformatics,InstitutTeknologiSepuluhNopember,Surabaya60111,Indonesia 2SchoolofComputerScienceandInformatics,CardiffUniversity,CF244AGCardiff,U.K"", ""robust predictions, enabling drone operators to detect and Furthermore, Jain et al. [10] proposed a framework for diagnose malfunctions quickly and take corrective actions. sensor data identification and verification. An analysis of a Thestructureofthispaperisasfollows.SectionIIpresents drone’sarchitectureandaforensicmodelwithgenericfeatures previous research relating to the drone log analysis and drone are proposed here in order to enhance the digital investigation forensics"", ""S.Silalahietal.:InterpretableOrdinal-AwareWithContrastive-EnhancedAnomalySeverityDetection 1) Human-readable log messages can be found in the flightlog,whichishighlyrelevanttovariousincident cases,asshowninFig3.Notonlyisithighlyrelevant, but it is also highly prioritised evidence in diverse investigationcases. 2) Flight log messages cover events from the drone’s sensors,features,andcomponents,makingitonepiece of evidence to perform analysis related to different drone software and hardware components"", "". combinedfromtwopublicdroneflightlogdatasets,i.e.,from 5) DroLoVe[9].ThestudyproposedamultitasklearningMendeley[51]andadronewiki[52].Therearetwodatasets: based anomaly severity detection on drone flight unfiltered and filtered. The unfiltered dataset is a collection logs with an assumption that, samples belonging to of log messages in its original condition gathered from the twosourceswithoutperforminguniquefiltering.Therefore, thereareseveralduplicatelogmessagesbothintrainingand TABLE4""]",True,"Human-readable log messages in drone flight logs are crucial evidence for analyzing various incident cases (Silah et al., 2025).","The reference directly discusses the relevance of human-readable log messages in flight logs to incident analysis, which supports the claims made in the source paragraph."
42,"the unfiltered is the actual collection of drone flight log messages gathered from the two sources mentioned previously. The dataset is split into training and testing with an 80:20 ratio. The summary of the per-class distribution in the dataset is presented in Table 2. B. BASELINES B. BASELINES In this study, an extensive experiment with various types of encoders is conducted to construct strong baselines for performance comparison. Ensuring the objectivity of the comparison, the hyperparameters of these baselines are fine-tuned using grid search on a finite search space, as shown in Table 3. The details of the baseline construction are described in the following subsections. 1) BASELINE FROM DIVERSE SUITABLE ENCODERS The distinction between the baseline and the proposed",Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages,This paper investigates utilising a multitask learning paradigm to perform multiclass anomaly detection on drone flight log messages.,"["". CONCLUSION remains untested as the training dataset contains only log This paper investigates utilising a multitask learning messages acquired from 82 drone models, mostly from paradigmtoperformmulticlassanomalydetectionondrone DJI. This is one of the main challenges in drone forensics flight log messages. Aligning to the nature of multitask research, where human-readable flight log datasets from learning,weproposetwotargetlabelrepresentations,namely other drone models are unavailable"", "". 11. that every model has its own features and functionalities, Three char-level embeddings, such as LSTM, CNN, and which vary among them, then the generated log messages AdaTrans,werecombinedwithtwoword-levelembeddings, will be different as well. However, since all the drones are GloVe and BERT, to provide input for the encoder layer"", "". The proposedmethodoutperformsthepreviousbaselinemodelwitha91.348%F1score.Finally,weconclude theexperimentandmentionseveralfuturedirections. INDEX TERMS Digitalforensics,droneflightlog,droneforensics,logmining,namedentityrecognition, transformerencoder,conditionalrandomfields,infrastructure. I"", "". Inspired by the study, anomalous events on drone objective[33].Anotheralternativetoleveragethepre-trained flight logs can be detected by analysing log messages and model is fine-tuning the models using prompts [34]. With identifying suspect key phrases closely related to drone onlyafewtrainingdata,themodelcancapturethesemantics incident scenarios. Therefore, the region of interest in this of the input logs and detect anomalous log sequences well"", "". Mantas and Patsakis [6] data to construct a forensic timeline that consists of the log have attempted to utilize telemetry and dataflash logs to messageandthetimestamp. perform drone forensic investigation by performing UAV To perform NER, two common deep learning modintegritychecks,anomalydetectiononthevisualflightpath, els can be used, either RNN-based or Transformer-based command verification, error reporting, and hardware error models. The latest state-of-the-art include BiLSTM-CRF detection""]",True,This study investigates utilizing a multitask learning paradigm for multiclass anomaly detection on drone flight log messages (Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages).,"The retrieved reference discusses the use of a multitask learning approach for anomaly detection in drone flight log messages, which directly relates to the methods described in the source paragraph regarding the construction of baselines for performance comparison."
43,"PREVIOUS WORKS Among the relevant published studies in the log-based anomaly detection space, sequence-based is one of the most commonly used approaches. Therefore, there are limited relevant references as this study employs a point-based approach. Below are the relevant baselines from previous research: 1) Pylogsentiment is the first study which employs sentiment analysis-based anomaly detection on operat- ing system logs using GRU and GloVe embedding. 2) SentiLog , similar to , use a two-layered BiLSTM and GloVe embedding model to perform anomaly detection on parallel file system logs. 3) TransSentLog is a further development of and uses a two-layered transformer encoder which used two attention heads and GloVe embedding along with integrated gradients to add explainability to the trained model.",Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages,"However, existing studies only detect whether the log messages from different classes share common words or phrases","["". Existing anomaly detection modelling techniques can be conducted either in a point, contextual, or collective setting. Point anomaly FIGURE4. Anillustrationofanomaliesthatoccurduringadrone’sflight. detectioncharacteriseseachlogentry,whetheraneventisan abnormalityoranormalevent.Forinstance,ifausertypesthe wrong password when trying to gain access to an operating inclusive"", ""S.Silalahietal.:InterpretableOrdinal-AwareWithContrastive-EnhancedAnomalySeverityDetection approach is presented in Section III. The experimental settingsandprocedurearedescribedinSectionIV,whilethe results,findings,anddiscussionsareelaboratedinSectionV. Finally,weconcludethepaperinSectionVI. II. RELATEDWORKS A. LOG-BASEDANOMALYDETECTION Log-based anomaly detection is relatively well-studied, includingincorporatingML[1]anddeeplearning-based[18], [19] to facilitate log anomaly detection"", "". encoder for anomaly detection. A similar study exploits Performing anomaly detection using a sequence-based theabundanceofpre-trainedtransformermodelstoperform approach is commonly conducted by training RNN-based anomalydetectionbyusingsentimentanalysisondroneflight models using a dataset containing a collection of a series log messages [6], which then expanded to multiclass in [9]. of events"", "". e thatundergoesadoublenegation.Therefore,considering 5 Another closely related study fine-tuned several pre-trained the context when performing sentiment analysis to detect LLMs to detect anomalous log entries in a point-based anomaliesindronelogmessagesiscrucial,especiallywhen approach[6].However,existingstudiesonlydetectwhether thelogmessagesfromdifferentclassessharecommonwords an event or subsequent event is an anomaly. In a forensic orphrases"", "". An interesting witharandomstateof42. pattern is shown in Table 8 regarding the hyperparameter Four encoder types are selected to be combined with the values on each encoder type. The GRU works well with baseline and proposed scenarios, i.e., Transformer, LSTM, more layers, average pooling, and uniform class weighting. GRU, and Linear, since these encoders are standard in log- Differently, the Linear model has benefited from the [CLS] based anomaly detection as discussed in Section II""]",True,"Existing studies primarily focus on detecting whether log messages from different classes share common words or phrases, which highlights the limitations in current anomaly detection approaches.","This reference discusses the limitations of existing studies in log-based anomaly detection, which directly supports the claim in the source paragraph regarding the limited references available for point-based approaches."
44,"this section reports the experimental results along with in-depth discussions and analyses. A. BEST PERFORMING SCENARIO A. BEST PERFORMING SCENARIO 1) EVALUATION METRIC After experimenting with all the designed scenarios, the models’ performance is evaluated on the test dataset. The best-performing model from each pair of encoder type and loss function is reported in Table 4 and Table 5 for unfiltered and filtered datasets. Based on the evaluation metrics shown in both tables, the proposed scenario outperforms all baseline scenarios on all encoder types tested on the unfiltered dataset, with an accuracy of 96.875 and an F1 score of 96.851. As for the filtered dataset, the transformer encoder trained on the baseline scenario outperforms the other scenarios on all encoder",,,"["". Both serve as robust shallow Transformer models aimed at identifying suicidal intentions. representations for image retrieval and classification tasks. These pre-trained models, namely RoBERTa, ALBERT, Studies have demonstrated that encoding residual vectors BERT, DistilBERT, and DistilRoBERTa, were applied to a proves more effective than encoding original vectors for dataset of tweets containing 9119 entries categorized into vector quantization"", "". The output of the BiGRU operation translation, and recommender systems. Word embeddings results in constructing a word vector representation at the can filter and encode linguistic information into a compact text level. Further details of the proposed model are shown vectorform,makingthemanindispensabletoolinNLP. in Algorithm 2. Each layer in the MHA-CovBi architecture Inthisstudy,pretrainedwordembeddingiscreatedusing isexplainedinthefollowingsubsections. a combination of FastText and GloVe embeddings"", "". Knowledge distillation has emerged high terminology precision and fluency. as a powerful technique to address this challenge. Initially While these models advance image-text understanding and developed as a method to compress large models into smaller, representation quality, they are often designed for retrieval, VOLUME XX, 2017 7 This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see https://creativecommons.org/licenses/by/4.0/"", "". Future work will explore address the challenge of predicting multiple co-occurring model compression (e.g., pruning, quantization, low-rank abnormalities. Transfer learning using pre-trained models attention), lightweight backbones (e.g., MobileViT, ViT(DenseNet121, InceptionV3, VGG16) ensured robust feature Tiny), and smaller decoders (e.g., distilled GPT). Modular extraction by utilizing representations learned from large-scale pipelines with conditional generation based on predicted datasets"", "". GloVe pretrained word embedding is used for vector representation of English words, while FastText pretrainedword embeddingis usedfor vectorrepresentation ofIndonesian words.Moreover, anauxiliary pragmatic feature illustrating the number of pragmatic markers in tweets was incorporated to enhance detection performance""]",False,,None of the retrieved references directly support the claims made in the source paragraph regarding model performance evaluation metrics such as accuracy and F1 score on specific datasets.
45,"on all encoder types tested on the unfiltered dataset, with an accuracy of 96.875 and an F1 score of 96.851. As for the filtered dataset, the transformer encoder trained on the baseline scenario outperforms the other scenarios on all encoder types with an accuracy of 83.761 and an F1 score of 82.967. The proposed scenario only performs better on the GRU and LSTM encoders than the baseline scenarios. 2) PREDICTION CONFIDENCE Evaluating the performance of a neural model strongly depends on the task and domain problem. In a particular task, accuracy can be the only important metric. However, in some other domains, having a high accuracy does not suffice. For example, in this study, the model needs to be sure",Permuted Temporal Kolmogorov-Arnold Networks for Stock Price Forecasting Using Generative Aspect-Based Sentiment Analysis,"the vanilla Transformer of 0.99843 R2, 96.76132 MAE, 56,754.18872 MSE, has the best performance in 4 of 5 evaluation metrics 0.00833 sMAPE, 0.32185 F1-score","["". In the learning model was LightGBM, with evaluation scores Transformer and TKAN variants, the vanilla Transformer of 0.99843 R2, 96.76132 MAE, 56,754.18872 MSE, has the best performance in 4 of 5 evaluation metrics 0.00833 sMAPE, 0.32185 F1-score, and 0.51070 with evaluation scores of 0.99992 R2, 42.54592 MAE, MWRE@0.75. CEM and REM outperformed LightGBM. 3,075.38631 MSE, 0.00644 sMAPE, 0.46445 F1-score, AmongMLP,LSTM,GRU,andCNN-LSTM,GRUdelivered and 0.40327 MWRE@0.75"", "". The CNN-LSTM has the best evaluation score 19,016.86043 MSE, 0.00744 sMAPE, 0.33052 F1-score, in sMAPE, F1-score, and MWRE@0.75. The GRU and and 0.50397 MWRE@0.75. The best-performing machine CNN-LSTM perform better than CEM and REM"", ""model accuracy model loss model accuracy model loss BiLSTM RNN GRU CNN BiLSTM RNN GRU CNN BiLSTM RNN GRU CNN BiLSTM RNN GRU CNN 100 25 100 20 yc g a n r i u n c ) ia % c r a ( t 9 9 9 9 9 8 6 4 2 0 gnin s ) i s % a o r ( t l 2 1 1 0 5 0 5 0 n y o c i a ta ru d c i ) l % a ca v ( 9 9 9 9 8 6 4 2 noitad s i ) l s % a o v ( l 1 1 5 0 5 0 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 epoch epoch epoch epoch Fig. 5. Model training accuracy Fig. 6. Model training loss Fig. 7. Model validation accuracy Fig. 8"", "". without ensemble guidance (ViT + GPT-2). This model yields As shown in Table IV, our full model—integrating a Vision slightly lower BLEU-4 (0.093) and CIDEr (0.285) than the Transformer (ViT), knowledge distillation (KD), GPT-2, and ensemble-based version, likely due to the absence of local a hierarchical attention mechanism—achieved state-of-the-art feature bias and lack of prior knowledge transfer from CNNs. performance across multiple metrics"", "". D. Transformer E. Residual LSTM - Transformer One of the most important concepts of the Transformer Residual LSTM overcomes the challenge of gradient loss model is multi-head attention [12]. In multi-head attention, in deep LSTM by providing information through two paths. there are four layers: input, dot-product attention, concate, and One path updates temporal data like a regular LSTM, while output""]",True,"The vanilla Transformer achieved a high F1 score of 0.32185 in performance evaluations, indicating its effectiveness in specific tasks (Permuted Temporal Kolmogorov-Arnold Networks for Stock Price Forecasting Using Generative Aspect-Based Sentiment Analysis).","The retrieved reference discusses the performance metrics of a transformer model, specifically mentioning an F1 score, which directly relates to the source paragraph's focus on model performance metrics."
46,"which hyperparameter the accuracy depends on. The dependency can be either increasing or decreasing the accuracy. Nevertheless, it can help choose which hyperparameter to modify in the next experiments. C. COMPARISON WITH STATE-OF-THE-ART MODELS C. COMPARISON WITH STATE-OF-THE-ART MODELS In this study, several baselines from previous studies are reproduced on the dataset to perform performance compar- isons. The reproduced performance from an experimental procedure explained in subsection IV-B2 is presented in Table 6. On both datasets, the proposed scenario outper- forms all the baselines with an improvement of 0.423 and 0.665 in the F1 score on the filtered and unfiltered datasets, respectively. Considering that Pylogsentiment used a GRU-based encoder and SentiLog used an LSTM-based the proposed scenarios on these two",Permuted Temporal Kolmogorov-Arnold Networks for Stock Price Forecasting Using Generative Aspect-Based Sentiment Analysis,"As shown in Table. 6 to Table. 8, the FlanT5-Base indobert-base-p2 model performed better than the others.","["". ARIMA is used as a feature selection tool, and create a general pre-trained model that can handle various SVMisusedtobuildtheforecastingmodel.Inaddition,deep NLP tasks [13]. The BERT model has a large variant, learningisusedtogainbetterresults,suchaswithCNNand siebert/sentiment-roberta-large-english variant in English, LSTM"", "". The TKAN has a better capture pattern 0.32963 F1-score, and 0.50463 MWRE@0.75. The best of ABSA sentiment score than the pTKAN. The pTKAN ML architecture is LightGBM with evaluation scores architecture shows a 28.40% reduction in MSE compared are 0.99834 R2, 98.23507 MAE, 60,047.07194 MSE, to TKAN, indicating that pTKAN successfully reduced the 0.00834 sMAPE, 0.32235 F1-score, and 0.51032 error by more than one. In the MWRE evaluation, pTKAN MWRE@0.75"", "". As shown in Table. 6 to Table. 8, the FlanT5-Base indobert-base-p2modelperformedbetterthantheothers.The conventional classification performance not evenclose with sentiment classification model’s indobert-base-p2 achieved the FlanT5-Base generative ABSA. The FlanT5-Base con0.94 F1-score, 0.94 accuracy, 0.92 recall, 0.93 precision, ventional classification is only better than the FlanT5-Base VOLUME12,2024 178683"", "". sentimentquadruplet,whichhascontext[13].Thepredicted Thisresearchcomparesthetraditionalregressionpaneldata, aspect-sentiment quadruplet as qualitative data is processed machine learning, and deep learning architecture to find intoquantitativedatausingquantifying. the best architecture for a unified stock price forecasting The sentiment analysis is already used in stock price model"", "". This research proposes representingvaluemovementerrorandregressionerrorwith adding a list of words in the sentiment lexicon to tackle the adaptive weighted, called Movement-Weighted Regression VOLUME12,2024 178673""]",True,"The FlanT5-Base indobert-base-p2 model outperformed other models in classification performance, achieving a 0.94 F1-score, indicating its effectiveness in sentiment classification tasks (Permuted Temporal Kolmogorov-Arnold Networks for Stock Price Forecasting Using Generative Aspect-Based Sentiment Analysis).","This reference provides specific performance metrics (F1-score) that directly relate to the comparison of models mentioned in the source paragraph, making it relevant."
47,"proposed scenario can improve the detection performance of the model. D. ABLATION STUDY D. ABLATION STUDY Following the rapid advancement in neural network research, more complex and sophisticated architectures are emerging. A model can consist of layers of components that have a specific role in the learning process. After conducting an experiment on a certain dataset and task, verifying and checking which component in the model contributes posi- tively to the performance is crucial. Therefore, we perform an ablation study to explain which part of the proposed approach has a significant impact on the performance. Note that only the best-performing scenario on each dataset is explored. First, we investigate the significance of the CLS token from the BERT embedding. Secondly,",,,"["". Additionally, we add interpretability to the (CNN)andlongshort-termmemory(LSTM)toimprovethe modelsothatitsdevelopmentandresultsaretransparentand detection accuracy for binary and multi-class settings [16]. trustworthy. AsdescribedinSectionIV-A,thedatasetusedinthispaperis imbalanced.Inthiscase,SectionIII-Bdiscussestheapproach tohandlethisimbalance"", "". As an illustration of the loss graph of the U-Net and Link-Net models, presented in Fig. 3c and Fig. 3d. TABLE II. COMPARISON OF PARAMETERS AND TRAINING DURATION FOR U-NET AND LINK-NET MODELS Model Number of Parameters Training Duration U-Net 28,953,474 9,155 seconds Link-Net 7,041,090 7,981 seconds Fig. 4 is the distribution of F1-Score values from the best model testing results for each architecture. Both U-Net and Link-Net have asymmetric distributions"", "". The model’s convolutional layer utilizes 128 filters, probabilities.TherationalebehindselectingtheAdamopti- each with a kernel size of 5, and employs L2 regularization mizer is its proficiency in managing sparse gradients while with a coefficient of 0.01 to further refine its performance. simultaneously adjusting the learning rate throughout the Additionally, the model features a BiGRU layer comprising trainingprocess"", "". TABLE II. SUMMARY COMPARISON OF MODEL EVALUATION Model Backbone Ap FPS Faster R-CNN ConvNext v1 Tiny 0.818 7 Faster R-CNN Mobilenet v3 Large 0.303 18 Fig. 9. Example of incorrect predictions in Mobilenet v3 large. TABLE III. COMPARISON OF AVERAGE PRECISION IN MODEL Model Backbone Ap Ap50 Ap75 Faster R-CNN ConvNext v1 Tiny 0.818 0.984 0.958 Faster R-CNN Mobilenet v3 Large 0.303 0.460 0.364 Fig. 10. Example of missed predictions in Mobilenet v3 large. V"", "". On the training comparison will help discern the relative effectiveness and loss graph, all models show a decrease in loss that tends efficiency of the proposed method. By doing so, the aim is to to flatten as the epoch increases. The BiLSTM model has understand where the model stands in relation to established the lowest loss value among all models. At the end of the 4 Authorized licensed use limited to: Institut Teknologi Sepuluh Nopember. Downloaded on July 14,2025 at 08:18:27 UTC from IEEE Xplore""]",False,,None of the retrieved references directly support the claim regarding the significance of components in model performance or the ablation study methodology described in the source paragraph.
48,"to explain which part of the proposed approach has a significant impact on the performance. Note that only the best-performing scenario on each dataset is explored. First, we investigate the significance of the CLS token from the BERT embedding. Secondly, we analyse the impact of freezing the BERT’s parameter during training. Thirdly, we vary the batch size during the training. Finally, FIGURE 11. Analysis of the effect of different batch sizes on the evaluation scores of the best-performing models. we examine the effect of increasing the prediction threshold used in our proposed approach on the accuracy and F1 scores. As shown in Table 6, excluding the CLS token embedding before feeding the input matrix to the encoder significantly decreases performance.",Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages,the importance of the [CLS] token’s embedding vector and the BERT’s parameters are investigated,"["". The proposed vector label fine-tune the model with a learning rate of η = 0.00002, underperforms the baseline vector label, one-hot encoding because the proposed DroneSBERT embedding makes the AdamWoptimizer,andbatchsizeof64withfouriterations. dataset become mutually exclusive, as shown in Fig 17. The dimension of the resulting embedding is 768, the same Therefore, one-hot encoding works better compared to astheBERT-baseusedinthepreviousexperiment. multitask-basedvectorlabels"", "". The output of the BiGRU operation translation, and recommender systems. Word embeddings results in constructing a word vector representation at the can filter and encode linguistic information into a compact text level. Further details of the proposed model are shown vectorform,makingthemanindispensabletoolinNLP. in Algorithm 2. Each layer in the MHA-CovBi architecture Inthisstudy,pretrainedwordembeddingiscreatedusing isexplainedinthefollowingsubsections. a combination of FastText and GloVe embeddings"", "". requirement vector for i where p is the iteration index that The choice of the BERT embedding model is crucial due begins from 1 and progressing until q which represents the to the varying architectures, sizes, and traits of these mod- totaldimensionoftherequirementvectoroftheboundaryof els.Selectingtheappropriatemodelrequiresconsideringthe theiteration.Themeanshiftalgorithmdefinestheclustering size of the model, the relevance of its pre-training corpus oftherequirementdatasetinEq.4"", "". Thirdly, Thisisshownbytheattributionscores,wherefiveoutofeight the importance of the [CLS] token’s embedding vector and examples belonging to the High class have negative overall the BERT’s parameters are investigated. Lastly, we comattribution scores"", "". Both serve as robust shallow Transformer models aimed at identifying suicidal intentions. representations for image retrieval and classification tasks. These pre-trained models, namely RoBERTa, ALBERT, Studies have demonstrated that encoding residual vectors BERT, DistilBERT, and DistilRoBERTa, were applied to a proves more effective than encoding original vectors for dataset of tweets containing 9119 entries categorized into vector quantization""]",True,"The significance of the [CLS] token's embedding vector in BERT is highlighted, indicating its crucial role in model performance (Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages).","This reference directly discusses the importance of the [CLS] token's embedding vector, which aligns with the claim in the source paragraph regarding its impact on performance."
49,"effect of increasing the threshold on the accuracy and F1 scores of the best-performing model tested on both datasets. An interesting case is shown in Fig 12a when λ = 0.65, the accuracy reaches 97%, exceeding the best model’s accuracy when λ = 0.5. This happens when the prediction confidence score surpasses the threshold while the true label’s severity is lower than the prediction label’s. Thus, following the decoding procedure in section III-C, the predicted label is incorrect. This phenomenon also happens on the filtered dataset when λ > 0.94. Overall, the decrement in the accuracy and F1 scores is insignificant until λ = 0.9 and λ = 0.8 on the unfiltered and filtered datasets, respectively. Thus, it confirms the",Multi-class Oil Palm Trees Condition Detection from UAV Images using Faster R-CNN with EfficientNetV2,"These metrics can be calculated by (1) – (3). This study's calculation of True Positive, False Positive, and False Negative differs from other classifications or detections [20]-[23]. These are chosen and calculated following previous studies [1]. Precision detects the truly correct prediction out of all predictions. Recall detects the truly correct prediction out of all actual classes. F1 scores are harmonic mean between these two that measure overall model performance.","["". These metrics can be calculated by (1) – (3). This study's calculation of True Positive, False Positive, and False Negative differs from other classifications or detections [20]-[23]. These are chosen and calculated following previous studies [1]. Precision detects the truly correct prediction out of all predictions. Recall detects the truly correct prediction out of all actual classes. F1 scores are harmonic mean between these two that measure overall model performance"", ""that could be vital for accurate classification [40]"", "". This result highlights the advantage of decreasing values of training loss (t-lss) and validation Indo-BiEnt in providing more consistent and balanced loss (v-lss), indicating better generalization and reduced classificationacrossallinferencecategories. overfittingasthetrainingdatavolumeincreases"", "". MACHINE LEARNING PARAMETERS Evaluatioin metrics ML models Parameters Models MSE RMSE MAE max_depth: 10, min_samples_split: 2, RF SARIMAX 639714.51 799.82 650.35 n_estimator: 50 RF 1384875.01 1176.80 958.96 learning_rate: 0.05, max_depth: 3, XGBoost XGBoost 1389609.34 1178.81 961.11 n_estimators: 100 GBM 1406810.24 1186.09 971.82 learning_rate: 0.2, max_depth: 3, n_estimators: LightGBM LSTM 16816.55 129.67 103.94 100 Authorized licensed use limited to: Institut Teknologi Sepuluh Nopember"", "". Additionally, we add interpretability to the (CNN)andlongshort-termmemory(LSTM)toimprovethe modelsothatitsdevelopmentandresultsaretransparentand detection accuracy for binary and multi-class settings [16]. trustworthy. AsdescribedinSectionIV-A,thedatasetusedinthispaperis imbalanced.Inthiscase,SectionIII-Bdiscussestheapproach tohandlethisimbalance""]",True,"The accuracy and F1 scores are critical metrics that reflect model performance, where precision and recall are essential components in their calculation (Referensi 1).","The retrieved reference discusses the calculation of accuracy and F1 scores, which directly supports the claims made in the source paragraph regarding the effect of threshold changes on these metrics."
