citation_id,source_paragraph,retrieved_paper,retrieved_chunk,retrieved_contexts,relevant,citation_text,reasoning
29,"stage is performance analysis, where the effectiveness and efficiency of the billing processes are reviewed to identify potential areas for improvement. Overall, these stages are crucial to ensure that the billing practices at the hospital are conducted efficiently and transparently. A. Dataset The ""Hospital Billing"" event log was obtained from the financial module of the ERP system used by a regional hospital , This log records various incidents related to the billing of medical services provided by the hospital. Over a three-year period, from 2013 to 2016, a random sample of 100,000 traces was collected, each representing a recorded example of the process in the system. Within this event log, there are 18 different activities, each depicting distinct stages in",Discovery of Hospital Billing Process in a Regional Hospital Using Process Mining,analysis of case duration showed significant differences in the time required to complete a case,"[""Institut Teknologi Sepuluh Nopember Institut Teknologi Sepuluh Nopember Surabaya 60111, Indonesia Surabaya 60111, Indonesia riyanarto@its.ac.id kelly@its.ac.id Abstract -- The background of this research is facing Prema et al [10] use process mining techniques to examine challenges in identifying process paths that are not in a regional hospital's billing procedure"", "". This is Machado, “Discovery of Hospital Billing Process in a Regional due to the high variation in trace noise, which affects the Hospital Using Process Mining,” in 2023 International Conference on outcomes of the process mining models. Third, analysis of Advancement in Data Science, E-learning and Information System case duration showed significant differences in the time (ICADEIS), IEEE, Aug. 2023, pp. 1–5. doi: required to complete a case""]",True,"The analysis of case duration in hospital billing processes revealed significant differences in the time required to complete cases (Machado, 2023).","The retrieved reference discusses the analysis of case duration in the context of hospital billing processes, which directly supports the source paragraph's focus on performance analysis and efficiency in billing practices."
30,"Long Short-Term Memory (LSTM) , is a variation of Recurrent Neural Networks (RNN) that has been successfully applied to various Natural Language Processing (NLP) tasks. LSTM has the ability to capture long-range dependencies with sequences making it suitable for solving sequence labeling problems , , , such as Named Entity Recognition tagging (POS-Tag) and Neural (NER), Part-of-Speech combining (NMT). Study Machine Translation Bidirectional LSTM (BiLSTM) model with Conditional Random Field (CRF) to solve NER and POS-Tag Task. BiLSTM encodes word or character vectors into features, while CRF is a classifier to predict the target labels. Previous research has explored enhancing the feature extractor by integrating serves attention mechanisms with existing models or introducing alternative extractors such as Convolutional Neural Networks",Transformer-Based Named Entity Recognition on Drone Flight Logs to Support Forensic Investigation,"Combining the previous state-of-the-art NER model, BiLSTM, with CRF has proven to improve performance.","["". Softmaxbehavioronvectorsindifferentscales. NERproblem.Combiningthepreviousstate-of-the-artNER model, BiLSTM, with CRF has proven to improve performance [56]. In this paper, CRF is used as the decoder for allencodercombinationsinourexperiment.Foranobserved sequence x = (cid:104)x x ... x (cid:105) with the corresponding tar1 2 n get label y = (cid:104)y y .."", "". D. CONDITIONALRANDOMFIELDLAYER In sequence labeling tasks, such as NER, CRF is a commonmethodused.Accordingtostudies,theHiddenMarkov ModelandtheMaximumEntropyMarkovModel(MEMM) are ineffective at analyzing sentence-level sequences comparedtotheCRFapproach[15].ThemainCRFfeaturesthat can compute cross-position label combination probability grab the researchers’ attention to apply this method to the FIGURE4. Softmaxbehavioronvectorsindifferentscales"", "". dot-product attention as the encoder, and CRF as the Hence,somestudiesdeveloptoolstohelptheresearcherand decoder. investigatortoconductaforensicanalysis.TheDROP(Drone The paper comprises five sections. The remainder of this Open source Parser) tool developed by Clark et al. [7] is a paper is as follows""]",True,"Combining the previous state-of-the-art NER model, BiLSTM, with CRF has proven to improve performance (Referensi 1).",The retrieved reference directly supports the claim in the source paragraph about the effectiveness of combining BiLSTM with CRF for Named Entity Recognition tasks.
31,"as runtime logs that are constantly generated during the operational period of the device. The information recorded in log data is highly valuable for many purposes, including running system monitoring, running process conformance checks, and overall system evaluation . The use of log data is critical when incident cases occur, as the empirical events and incident scenarios can be discovered by analysing the log artefacts. Assuming that 64252 2024 The Authors. This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 License. For more information, see VOLUME 12, 2024 S. Silalahi et al.: Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection the integrity of the log is guaranteed, log data is one of the artefacts with the highest priority for investigating",Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages,"anomalous events on drone objective. Another alternative to leverage the pre-trained model is fine-tuning the models using prompts. With only a few training data, the model can capture the semantics of the input logs and detect anomalous log sequences well.","["". Inspired by the study, anomalous events on drone objective[33].Anotheralternativetoleveragethepre-trained flight logs can be detected by analysing log messages and model is fine-tuning the models using prompts [34]. With identifying suspect key phrases closely related to drone onlyafewtrainingdata,themodelcancapturethesemantics incident scenarios. Therefore, the region of interest in this of the input logs and detect anomalous log sequences well"", "". DigitalObjectIdentifier10.1109/ACCESS.2025.3580056 Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages SWARDIANTARASILALAHI 1,(GraduateStudentMember,IEEE), TOHARIAHMAD 1,(Member,IEEE),HUDANSTUDIAWAN 1,(Member,IEEE), EIRINIANTHI 2,ANDLOWRIWILLIAMS 2 1DepartmentofInformatics,InstitutTeknologiSepuluhNopember,Surabaya60111,Indonesia 2SchoolofComputerScienceandInformatics,CardiffUniversity,CF244AGCardiff,U.K"", ""robust predictions, enabling drone operators to detect and Furthermore, Jain et al. [10] proposed a framework for diagnose malfunctions quickly and take corrective actions. sensor data identification and verification. An analysis of a Thestructureofthispaperisasfollows.SectionIIpresents drone’sarchitectureandaforensicmodelwithgenericfeatures previous research relating to the drone log analysis and drone are proposed here in order to enhance the digital investigation forensics""]",True,"The analysis of UAV flight log messages can effectively detect anomalous events by fine-tuning models to capture the semantics of the logs, which is critical for incident investigation (Silalahi et al., 2024).","This reference discusses the detection of anomalous events in UAV flight logs, which directly supports the claim about the importance of log data in incident investigation as mentioned in the source paragraph."
32,"particular system log may need different techniques from one type to another. Generally, log-based anomaly detection can be performed using either point, collective, or contextual approaches. In the log-based anomaly detection literature, most of the existing studies propose either a contextual or collective approach, where the decision is taken by examining a sequence of log events. However, detecting abnormalities in log data can be performed using a point-based approach, where one single log record is the only feature needed. Therefore, several studies explored utilising a point-based approach to detect anomalous events on logs data, such as in operating systems , , drone devices , and distribution systems , . In the drone context, a log message contains a description of",Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages,"Existing anomaly detection modelling techniques can be conducted either in a point, contextual, or collective setting. Point anomaly detection characterizes each log entry, whether an event is an abnormality or a normal event.","["". Therefore, this paper proposes a multitask-based systemprompt,thegeneratedlogmessagecanbeconsidered multiclass drone anomaly detection to assist in a forensic as an anomaly [7], [20], [21]. As for contextual anomaly, investigation. The main contributions of this paper are the detection involves analysing some contextually related summarizedasfollows: attributes to determine whether a log entry is an anomaly"", "". Inspired by the study, anomalous events on drone objective[33].Anotheralternativetoleveragethepre-trained flight logs can be detected by analysing log messages and model is fine-tuning the models using prompts [34]. With identifying suspect key phrases closely related to drone onlyafewtrainingdata,themodelcancapturethesemantics incident scenarios. Therefore, the region of interest in this of the input logs and detect anomalous log sequences well"", "". Existing anomaly detection modelling techniques can be conducted either in a point, contextual, or collective setting. Point anomaly FIGURE4. Anillustrationofanomaliesthatoccurduringadrone’sflight. detectioncharacteriseseachlogentry,whetheraneventisan abnormalityoranormalevent.Forinstance,ifausertypesthe wrong password when trying to gain access to an operating inclusive""]",True,"Existing anomaly detection modelling techniques can be conducted in a point setting, which characterizes each log entry as either an abnormality or a normal event (Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages).","The retrieved reference explicitly discusses point anomaly detection, which aligns directly with the source paragraph's mention of point-based approaches in log-based anomaly detection."
33,"several studies explored utilising a point-based approach to detect anomalous events on logs data, such as in operating systems , , drone devices , and distribution systems , . In the drone context, a log message contains a description of occurring events which are triggered by various components such as sensors, peripherals, and firmware. Analysing the log message means analysing events from all aspects of the drone, including sensors, components and features . Typically, existing log-based anomaly detection stud- ies classify log events into two categories: normal and anomaly . This is helpful in an online setting, where the number of detected abnormalities in a certain period of time is considerably small. However, in a digital forensic setting, where the",Forensic Investigation of Drone Malfunctions with Transformer,An analysis of drone logs can also provide evidence that can be used in legal proceedings.,"[""robust predictions, enabling drone operators to detect and Furthermore, Jain et al. [10] proposed a framework for diagnose malfunctions quickly and take corrective actions. sensor data identification and verification. An analysis of a Thestructureofthispaperisasfollows.SectionIIpresents drone’sarchitectureandaforensicmodelwithgenericfeatures previous research relating to the drone log analysis and drone are proposed here in order to enhance the digital investigation forensics"", "". Most drone incidents are caused analysis of drone logs can also provide evidence that can be by bird attacks, collide with other drones, and malfunctioning used in legal proceedings. This evidence can be particularly systems.Sometimesthedronemayhaveamalfunctioningsystem valuable in cases where there are disputes over liability, such caused by sensor failure, a broken motor, or CPU failure. This cancauseanaccident.Therefore,aforensicinvestigationsupports as in cases of property damage or personal injury"", "". Therefore, this paper proposes a multitask-based systemprompt,thegeneratedlogmessagecanbeconsidered multiclass drone anomaly detection to assist in a forensic as an anomaly [7], [20], [21]. As for contextual anomaly, investigation. The main contributions of this paper are the detection involves analysing some contextually related summarizedasfollows: attributes to determine whether a log entry is an anomaly""]",True,"Analyzing drone logs can provide crucial evidence for legal proceedings, particularly in cases of malfunctioning systems that may lead to accidents (Jain et al.).","The retrieved reference discusses the analysis of drone logs and their importance in legal contexts, which directly supports the claim about log analysis in the source paragraph."
34,"classify log events into two categories: normal and anomaly . This is helpful in an online setting, where the number of detected abnormalities in a certain period of time is considerably small. However, in a digital forensic setting, where the detection is performed on all collected artefacts which might be large in size, the number of the abnormalities is likely to be large . Thus, analysing the detection result in a binary setting is impractical for the investigator. Moreover, out of all detected peculiarities, there might be several negligible ones with less severe impacts on the system or less likely to be related to an incident. Extending binary to multiclass anomaly detection can provide more detailed and contextual detection results",Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages,analysing a large number of log entries resulting from binary anomaly detection is considered inefficient and labour-intensive as the detection is performed on the acquired evidence at one time,"["". In a forensic orphrases. setting, analysing a large number of log entries resulting from binary anomaly detection is considered inefficient and labour-intensive as the detection is performed on the C. SCOPEANDCONTRIBUTIONS acquired evidence at one time [12]"", "". As depicted in Fig 18, the highlighted to multiclass anomaly detection while exploiting the shared words align more with the attribution label, supported by high- and low-level features within the log messages that seven out of eight examples belonging to the High severity belong to different severity levels. Therefore, the forensic having positive attribution scores"", "". challenges for drone digital forensics investigations,’’ Array, vol. 14, Jul.2022,Art.no.100135. [27] J. Qi, Z. Luan, S. Huang, C. Fung, H. Yang, H. Li, D. Zhu, and D.Qian,‘‘LogEncoder:Log-basedcontrastiverepresentationlearningfor [5] H.Studiawan,G.Grispos,andK.-K.-R.Choo,‘‘Unmannedaerialvehicle anomalydetection,’’IEEETrans.Netw.ServiceManage.,vol.20,no.2, (UAV)forensics:Thegood,thebad,andtheunaddressed,’’Comput.Secur., pp.1378–1391,Jun.2023. vol.132,Sep.2023,Art.no.103340. [28] J. Li, H. He, S. Chen, D""]",True,"Analyzing a large number of log entries from binary anomaly detection is inefficient and labor-intensive in forensic settings (Qi et al., 2022).","The retrieved reference discusses the inefficiency of analyzing large log entries resulting from binary anomaly detection, which directly supports the claim in the source paragraph about the impracticality of binary classification in digital forensics."
35,"comparison of the proposed framework, several baselines are constructed, including those that are proposed in published works. This paper proposes a transformer encoder-based log- based anomaly detection optimised using multitask label representation to help the model learn from the overlapped features shared by the samples from different severity levels. A domain-specific decoding procedure is also proposed to infer the prediction result. In-depth analyses are performed to evaluate the proposed framework thoroughly. The main contributions of this paper are summarised as follows: 1) Propose Drone Log Severity (DroLoVe), a severity- oriented multiclass anomaly detection approach on drone flight log data. 2) Propose a data-driven vector representation of the label and a severity-oriented decoding procedure of the VOLUME 12, 2024 64253 S.",Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages,Performing anomaly detection using a sequence-based approach is commonly conducted by training RNN-based models using a dataset containing a collection of a series of events.,"["". encoder for anomaly detection. A similar study exploits Performing anomaly detection using a sequence-based theabundanceofpre-trainedtransformermodelstoperform approach is commonly conducted by training RNN-based anomalydetectionbyusingsentimentanalysisondroneflight models using a dataset containing a collection of a series log messages [6], which then expanded to multiclass in [9]. of events"", "". [8] S. Silalahi, T. Ahmad, and H. Studiawan, ‘‘Drone flight log anomaly severityclassificationviasentenceembedding,’’inProc.Int.Conf.Artif. [30] S. Han, Q. Wu, H. Zhang, B. Qin, J. Hu, X. Shi, L. Liu, and X. Yin, Intell.,Blockchain,CloudComput.,DataAnal.(ICoABCD),Nov.2023, ‘‘Log-basedanomalydetectionwithrobustfeatureextractionandonline pp.100–105. learning,’’IEEETrans.Inf.ForensicsSecurity,vol.16,pp.2300–2311, 2021"", "". Inspired by the study, anomalous events on drone objective[33].Anotheralternativetoleveragethepre-trained flight logs can be detected by analysing log messages and model is fine-tuning the models using prompts [34]. With identifying suspect key phrases closely related to drone onlyafewtrainingdata,themodelcancapturethesemantics incident scenarios. Therefore, the region of interest in this of the input logs and detect anomalous log sequences well""]",True,"Anomaly detection in drone flight logs is often performed using sequence-based approaches, such as training RNN-based models on datasets of event collections.","The retrieved reference discusses the use of sequence-based approaches for anomaly detection in drone flight logs, which aligns with the methods described in the source paragraph regarding the proposed framework for log-based anomaly detection."
36,"follows: 1) Propose Drone Log Severity (DroLoVe), a severity- oriented multiclass anomaly detection approach on drone flight log data. 2) Propose a data-driven vector representation of the label and a severity-oriented decoding procedure of the VOLUME 12, 2024 64253 S. Silalahi et al.: Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection FIGURE 2. A word cloud visualisation to see that the samples from different severity levels share common words and phrases. The remainder of the paper is structured as follows: Section II discusses relevant previous studies related to log-based anomaly detection and how to deal with class imbalance problems in log-based anomaly detection task, the proposed framework is explained in detail in Section III, Section IV provides the experimental setup, followed",Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages,"We propose DroneLog, an interpretable sentiment-based multiclass drone flight log anomaly detection framework that includes three anomaly severity levels: low, medium, and high.","["". Inspired by the study, anomalous events on drone objective[33].Anotheralternativetoleveragethepre-trained flight logs can be detected by analysing log messages and model is fine-tuning the models using prompts [34]. With identifying suspect key phrases closely related to drone onlyafewtrainingdata,themodelcancapturethesemantics incident scenarios. Therefore, the region of interest in this of the input logs and detect anomalous log sequences well"", "". DigitalObjectIdentifier10.1109/ACCESS.2025.3580056 Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages SWARDIANTARASILALAHI 1,(GraduateStudentMember,IEEE), TOHARIAHMAD 1,(Member,IEEE),HUDANSTUDIAWAN 1,(Member,IEEE), EIRINIANTHI 2,ANDLOWRIWILLIAMS 2 1DepartmentofInformatics,InstitutTeknologiSepuluhNopember,Surabaya60111,Indonesia 2SchoolofComputerScienceandInformatics,CardiffUniversity,CF244AGCardiff,U.K"", "". 1) We propose DroneLog, an interpretable sentimentAs an example, the flight path taken by a drone during a based multiclass drone flight log anomaly detection flightisrecordedinlongitudeandlatitudecoordinates.These frameworkthatincludesthreeanomalyseveritylevels: datacanbeusedtodetectananomalybyfindingapeculiar low,medium,andhigh.Providingtheseveritylevelcan valuewithinthelogrecordsbycontrastingthenormalvalues provide better detection results for the investigator to""]",True,"The proposed framework includes a multiclass anomaly detection approach that categorizes anomalies into three severity levels: low, medium, and high (Silalahi et al., 2025).","The retrieved reference directly supports the source paragraph's claim about proposing a severity-oriented multiclass anomaly detection approach, specifically mentioning the categorization of anomalies into different severity levels."
37,"anomaly detection approach is adopted in this paper. Table 1 presents the summary of the previous related works. B. CLASS IMBALANCE PROBLEM (CIP) IN LOG-BASED ANOMALY DETECTION It is assured that in log-based anomaly detection, the number of anomalous samples is significantly less than the normal ones. Employing a supervised-based technique is prone to bias, as the model tends to learn from the majority samples. To overcome CIP, several studies proposed data-level and algorithm-level solutions . Moreover, in a certain case, there are no anomalous samples available. In this particular situation, a one-class approach can be used to construct a normal baseline model. During the detection, an anomaly score is used to decide if an input event is anomalous based",Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages,"Log-based anomaly detection is relatively well-studied, including incorporating ML and deep learning-based to facilitate log anomaly detection","[""S.Silalahietal.:InterpretableOrdinal-AwareWithContrastive-EnhancedAnomalySeverityDetection approach is presented in Section III. The experimental settingsandprocedurearedescribedinSectionIV,whilethe results,findings,anddiscussionsareelaboratedinSectionV. Finally,weconcludethepaperinSectionVI. II. RELATEDWORKS A. LOG-BASEDANOMALYDETECTION Log-based anomaly detection is relatively well-studied, includingincorporatingML[1]anddeeplearning-based[18], [19] to facilitate log anomaly detection"", "". Another case scenario in log-based anomaly detection Supervised contrastive learning is employed to learn is a sequence-based approach, where an abnormality is distinctrepresentationsforeachanomalyseveritylevel. determined by analysing a group of events that occur 3) Weexploretwotargetlabelrepresentationstoaugment sequentially within a certain window size [22]"", "". As depicted in Fig 18, the highlighted to multiclass anomaly detection while exploiting the shared words align more with the attribution label, supported by high- and low-level features within the log messages that seven out of eight examples belonging to the High severity belong to different severity levels. Therefore, the forensic having positive attribution scores""]",True,"Log-based anomaly detection has been extensively studied, incorporating machine learning and deep learning techniques to enhance detection capabilities (Silahietal.)","The retrieved reference discusses log-based anomaly detection and mentions the incorporation of machine learning, which directly supports the claim in the source paragraph about the challenges and approaches in log-based anomaly detection."
38,"detection approach for drone flight log data. The overall flow of the proposed framework is depicted in Fig 4. The following section describes the approach in more detail. A. OVERVIEW A. OVERVIEW Performing point log-based anomaly detection that takes human-readable log messages as input is similar to conduct- ing sequence or text classification. As mentioned in Section I, this task may be interpreted as a sentiment analysis task that aims to detect negative sentiments within log messages. Taking an n-length log message m = [w1, w2, . . . , wn] from the dataset D = {(mi, ci)}|D| i=1 as the input, where c is the label class name, BERT is used to tokenise the input into a fixed length",Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages,"We propose DroneLog, an interpretable sentiment-based multiclass drone flight log anomaly detection framework that includes three anomaly severity levels: low, medium, and high.","["". Inspired by the study, anomalous events on drone objective[33].Anotheralternativetoleveragethepre-trained flight logs can be detected by analysing log messages and model is fine-tuning the models using prompts [34]. With identifying suspect key phrases closely related to drone onlyafewtrainingdata,themodelcancapturethesemantics incident scenarios. Therefore, the region of interest in this of the input logs and detect anomalous log sequences well"", "". 1) We propose DroneLog, an interpretable sentimentAs an example, the flight path taken by a drone during a based multiclass drone flight log anomaly detection flightisrecordedinlongitudeandlatitudecoordinates.These frameworkthatincludesthreeanomalyseveritylevels: datacanbeusedtodetectananomalybyfindingapeculiar low,medium,andhigh.Providingtheseveritylevelcan valuewithinthelogrecordsbycontrastingthenormalvalues provide better detection results for the investigator to"", "". B. PROBLEMSTATEMENT For instance, at the e , the drone exceeds the maximum In the event that there is only benign data (i.e., no sample 3 flight distance. Several sentiment-baring words or phrases of abnormal data), anomaly detection can be conducted by from the illustration include ‘‘out of range’’, ‘‘overheated’’, training a recurrent neural network (RNN)–based model and ‘‘failed’’""]",True,"The proposed framework for anomaly detection in drone flight logs utilizes a sentiment-based approach that categorizes anomalies into three severity levels: low, medium, and high (Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages).","The retrieved reference discusses a sentiment-based approach to anomaly detection in drone flight logs, which directly supports the source paragraph's claim about using human-readable log messages for anomaly detection."
39,"log message m = [w1, w2, . . . , wn] from the dataset D = {(mi, ci)}|D| i=1 as the input, where c is the label class name, BERT is used to tokenise the input into a fixed length sequence with m maximum length and retrieve the contextual embeddings, resulting in an input matrix X ∈ Rm×dBERT which is then paired with the encoded label y. Thus, the numerical input becomes (X, y). This study aims to train a neural network model Mθ to classify the message m into one of the predefined classes c ∈ C = {high, medium, low, normal}, or can be written as Mθ : m → c. Based on past literature discussed in Section",Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages,The most recent study employs a multitask learning based solution to solve a mutually inclusive dataset.,"["". The last three recent study employs sentence embedding to extract the columns contain human-readable messages: APP.message, semantic features from log messages, and utilize various APP.tip, and APP.warning, which is the source of the machine learning (ML) models to classify anomaly severevidence used in this paper. Sample messages can be seen ity[8].Themostrecentstudyemploysamultitasklearningin Table 1. From the table, it can be seen that samples in based solution to solve a mutually inclusive dataset [9]"", ""vector,yieldingastaticlookupdictionaryafterbeingtrained as the log message is generated and triggered by certain on a relatively large corpus"", "". encoder for anomaly detection. A similar study exploits Performing anomaly detection using a sequence-based theabundanceofpre-trainedtransformermodelstoperform approach is commonly conducted by training RNN-based anomalydetectionbyusingsentimentanalysisondroneflight models using a dataset containing a collection of a series log messages [6], which then expanded to multiclass in [9]. of events""]",True,"The recent study employs a multitask learning approach to classify log messages into predefined classes, which aligns with the classification model discussed in this study.","This reference discusses a multitask learning approach for classifying log messages, which directly supports the classification method described in the source paragraph."
40,"logits z ∈ R|C|, where |C| denotes the number of target class in the dataset. During the training phase, these vectors are used to compute the loss and update the parameter of the model after passing through a normalisation function. For the typical one-hot encoding representation of the label, the standard cross-entropy is used to compute the loss, as defined in the following equation: |C| LCE = − yi · log(ˆyi) i=1 ˆy = softmax(z) exp(zi) ˆyi = Pdim(z) exp(zj) (1) (2) (3) where y and ˆy are the true label vector and the prediction probability distribution, respectively. The prediction proba- bility ˆy is obtained from Eq 2, where each of the element in ˆy is computed using Eq 3.",,,"["". An overview of The graphs in Fig. 6 and Fig. 8 show the training and the evaluation method is illustrated in Fig. 3. Furthermore, validation loss of the three models during the training process. a comparative analysis of the evaluation metrics obtained A lower loss value indicates better performance in terms of from four pre-existing deep learning models is planned. This predictions on data not seen during training"", "". However, the proposed method produces lower loss ‘‘Review of deep learning: Concepts, CNN architectures, challenges, valueswith0.707,0.657,and0.665comparedtotheprevious applications,futuredirections,’’J.BigData,vol.8,no.1,p.53,Mar.2021, doi:10.1186/s40537-021-00444-8. method with 0.712, 0.685, and 0.725 for U-net, Res U-net, [16] Ö. Çiçek, A. Abdulkadir, S. S. Lienkamp, T. Brox, and O. RonandDenseU-net,respectively"", "". The and CatBoost deputize the ML architecture. MLP, LSTM, bestmodelwaschosenbasedontheevaluationofF1-score, GRU, CNN-LSTM, Transformer, and TKAN represent DL precision,accuracy,andrecall,anditwillbeutilizedtoextract architecture.ThisresearchconductedmodifiedTransformer aspectandopiniontermsacrossalldatasets""]",False,,None of the retrieved references provide specific information or findings that directly support the claims made in the source paragraph regarding the computation of loss using cross-entropy and the softmax function in a deep learning context.
41,"study, one of the artefacts of drone devices, the flight log message, is used as the source of the evidence to perform multiclass anomaly severity detection. These human-readable messages, such as ‘‘Aircraft Core Board Overheated’’ and ‘‘Compass error, calibration required’’, can be found in most DJI-make flight logs in three columns: warning, tip, and message. Originally, the flight log was in encrypted.CSV files . Thus, the drone phantom help2 is needed to decrypt the flight log files and then extract the contents. The 2 FIGURE 6. Proposed vector representation of the label based on the dataset characteristics. is computed based on the frequency distribution of the class in the dataset. In this study, three class weights are explored and used",Interpretable Ordinal-Aware With Contrastive-Enhanced Anomaly Severity Detection on UAV Flight Log Messages,"anomalous events on drone objective. Another alternative to leverage the pre-trained model is fine-tuning the models using prompts. With only a few training data, the model can capture the semantics of the input logs and detect anomalous log sequences well.","["". Inspired by the study, anomalous events on drone objective[33].Anotheralternativetoleveragethepre-trained flight logs can be detected by analysing log messages and model is fine-tuning the models using prompts [34]. With identifying suspect key phrases closely related to drone onlyafewtrainingdata,themodelcancapturethesemantics incident scenarios. Therefore, the region of interest in this of the input logs and detect anomalous log sequences well"", ""robust predictions, enabling drone operators to detect and Furthermore, Jain et al. [10] proposed a framework for diagnose malfunctions quickly and take corrective actions. sensor data identification and verification. An analysis of a Thestructureofthispaperisasfollows.SectionIIpresents drone’sarchitectureandaforensicmodelwithgenericfeatures previous research relating to the drone log analysis and drone are proposed here in order to enhance the digital investigation forensics"", "". [8] S. Silalahi, T. Ahmad, and H. Studiawan, ‘‘Drone flight log anomaly severityclassificationviasentenceembedding,’’inProc.Int.Conf.Artif. [30] S. Han, Q. Wu, H. Zhang, B. Qin, J. Hu, X. Shi, L. Liu, and X. Yin, Intell.,Blockchain,CloudComput.,DataAnal.(ICoABCD),Nov.2023, ‘‘Log-basedanomalydetectionwithrobustfeatureextractionandonline pp.100–105. learning,’’IEEETrans.Inf.ForensicsSecurity,vol.16,pp.2300–2311, 2021""]",True,"The model can effectively capture the semantics of input drone flight log messages and detect anomalous sequences, supporting the use of flight logs for anomaly severity detection.","This reference discusses the detection of anomalous events in drone flight logs, which directly supports the claims made in the source paragraph about using flight log messages for multiclass anomaly severity detection."
42,"the unfiltered is the actual collection of drone flight log messages gathered from the two sources mentioned previously. The dataset is split into training and testing with an 80:20 ratio. The summary of the per-class distribution in the dataset is presented in Table 2. B. BASELINES B. BASELINES In this study, an extensive experiment with various types of encoders is conducted to construct strong baselines for performance comparison. Ensuring the objectivity of the comparison, the hyperparameters of these baselines are fine-tuned using grid search on a finite search space, as shown in Table 3. The details of the baseline construction are described in the following subsections. 1) BASELINE FROM DIVERSE SUITABLE ENCODERS The distinction between the baseline and the proposed",Transformer-Based Named Entity Recognition on Drone Flight Logs to Support Forensic Investigation,"that every model has its own features and functionalities, which vary among them, then the generated log messages will be different as well.","["". 11. that every model has its own features and functionalities, Three char-level embeddings, such as LSTM, CNN, and which vary among them, then the generated log messages AdaTrans,werecombinedwithtwoword-levelembeddings, will be different as well. However, since all the drones are GloVe and BERT, to provide input for the encoder layer"", "". CONCLUSION remains untested as the training dataset contains only log This paper investigates utilising a multitask learning messages acquired from 82 drone models, mostly from paradigmtoperformmulticlassanomalydetectionondrone DJI. This is one of the main challenges in drone forensics flight log messages. Aligning to the nature of multitask research, where human-readable flight log datasets from learning,weproposetwotargetlabelrepresentations,namely other drone models are unavailable"", "". Inspired by the study, anomalous events on drone objective[33].Anotheralternativetoleveragethepre-trained flight logs can be detected by analysing log messages and model is fine-tuning the models using prompts [34]. With identifying suspect key phrases closely related to drone onlyafewtrainingdata,themodelcancapturethesemantics incident scenarios. Therefore, the region of interest in this of the input logs and detect anomalous log sequences well""]",True,The distinct features and functionalities of different models lead to variations in the generated drone flight log messages (Referensi 1).,"This reference discusses the differences in generated log messages based on the features of various models, which aligns with the source paragraph's focus on the dataset and its characteristics."
